source,id,label,caption,url
cc,a5ad8,_ showing _ art,mother and daughter looking at painting in an art gallery,https://media.gettyimages.com/photos/mother-and-daughter-looking-at-painting-in-an-art-gallery-picture-id157741481?s=612x612
cc,9efc9,_ performing with _,actor and country artist performs with the dancers on their tv show,https://media.gettyimages.com/photos/american-actor-and-singer-glen-campbell-performs-with-the-young-on-picture-id95587475?s=612x612
cc,f6947,_ playing basketball with _,"person , left , and person try to control a loose ball tuesday .",http://www.dailyherald.com/storyimage/DA/20140304/sports/140309783/EP/1/9/EP-140309783.jpg&updated=201403040000&MaxW=800&maxH=800&noborder
cc,de104,_ painting _'s nails,person beautifying the ladies with some classy nail art .,https://i.pinimg.com/736x/91/ed/eb/91edebdba00f1345e0d448f9faaa65ff--classy-nails-art-nails.jpg
cc,ed46f,_ playing guitars with _,hard rock artist in concert,https://media.gettyimages.com/photos/whitesnake-during-whitesnake-in-concert-at-the-liverpool-summer-pops-picture-id120966167?k=6&m=120966167&s=612x612&w=0&h=zYzpU_TARVwuVNhc0vI4NV9RicSObMpbBdiLosmvraI=
cc,abb82,_ playing football with _,australian rules footballer contests the ball during the match,https://media.gettyimages.com/photos/jonathon-marsh-of-wafl-contests-the-ball-during-the-match-between-vfl-picture-id688887312?s=612x612
cc,e8802,_ toasting with _,toast at the family picnic,https://media.istockphoto.com/photos/toast-at-the-family-picnic-picture-id825128410?k=6&m=825128410&s=612x612&w=0&h=TEeSlEln-yMxaLf9zpVmiOcVUGHbru5BoWAucEni3Us=
cc,84a5a,_ hugging _,some couple like to marry in the characters in character power .,https://s-media-cache-ak0.pinimg.com/originals/67/18/02/671802a6a09aa817133a3e7dfc2e858c.jpg
cc,fa947,_ showing _ photos,a middle - aged couple looking at photographs on their camera,http://l7.alamy.com/zooms/6d31e1e0d853447f94a72507f508c199/a-middle-aged-couple-looking-at-photographs-on-their-camera-c6am01.jpg
cc,acd17,_ sitting on _'s back,"happy couple enjoying flying on the street , female on man 's back",http://l7.alamy.com/zooms/9d5b2d5cc77d446f95c0ebf9da36c429/happy-couple-enjoying-flying-on-the-street-female-on-mans-back-h6mmkd.jpg
cc,f74ed,_ coaching _,football player during a training session,https://media.gettyimages.com/photos/arsenal-assistant-manager-steve-bould-during-a-training-session-at-picture-id870074536?s=612x612
cc,076e6,_ speaking to _,image - speech by person,https://c1.staticflickr.com/1/401/32622735056_7661a50845_b.jpg
cc,9a100,_ sorting fish with _,women sort the catch of fish ready for market,http://l7.alamy.com/zooms/7c14748fc91f4af692869ebfe8811b2f/women-sort-the-catch-of-fish-ready-for-market-eg7frx.jpg
cc,094c5,_ acting with _,person as a student in performance .,https://tannachtonfarm.files.wordpress.com/2014/10/dsc_9078-copy.jpg
cc,910a4,_ photographing _,"person , ceo , posing for an article",https://i.pinimg.com/736x/a4/5b/64/a45b64cc4fbcec6af26c2074f6a6a05d--green-teas-parks.jpg
cc,96a50,_ kissing _,actors attend 80th birthday celebration .,https://media.gettyimages.com/photos/actors-beth-maitland-and-michael-damian-attend-actress-jeanne-coopers-picture-id83426457
cc,7abb4,_ applying makeup to _,photo of the bride getting ready !,https://cdn.shopify.com/s/files/1/0300/7401/files/5K1A6608_1024x1024.jpg?v=1505412961
cc,bb2dd,_ singing with _,square portrait of young girls singing karaoke at a birthday party,http://l7.alamy.com/zooms/38cdf226b7cf4928956b7bbf337cba77/square-portrait-of-young-girls-singing-karaoke-at-a-birthday-party-f68rjm.jpg
cc,01d78,_ playing cricket with _,cricket player during a practice session ahead of the vs series on saturday .,http://images.newindianexpress.com/uploads/user/imagelibrary/2017/10/14/original/NZ.jpg
cc,42821,_ taking a selfie with _,country pop artist arrives at awards,https://media.gettyimages.com/photos/singer-taylor-swift-arrives-at-the-2008-mtv-video-music-awards-at-picture-id179938364?s=612x612
cc,f9132,_ showing a boat to _,person shows off the boat to person,http://digitalspyuk.cdnds.net/17/35/768x541/gallery-soaps-neighbours-2-tyler-russell-boat-yi0twgfj4zzahduzklu4-3-1.jpg
cc,0e507,_ throwing a bouquet to _,person tossing a bouquet to groomsmen during a wedding,http://farm9.staticflickr.com/8398/8695118601_8422ae8610_o.jpg
cc,dd64d,_ celebrating a birthday with _,boys celebrating at a birthday party,https://media.gettyimages.com/photos/boys-celebrating-at-a-birthday-party-picture-id86063781?s=612x612
cc,a5802,_ riding with _ on a horse,female travellers race their horses,http://i.dailymail.co.uk/i/pix/2015/06/04/18/295BCEFD00000578-3111078-image-m-47_1433440686223.jpg
cc,aa340,_ battling for the ball with _,football player and battle for the ball,https://media.gettyimages.com/photos/fulhams-bobby-zamora-and-manchester-uniteds-paul-scholes-battle-for-picture-id839311784?s=612x612
cc,48c01,_ mobbing _,"baseball player , second from left , is mobbed by teammates after hitting the game - winning triple",http://c8.alamy.com/comp/KFA165/los-angeles-angels-chone-figgins-second-from-left-is-mobbed-by-teammates-KFA165.jpg
cc,3a9dc,_ singing with _,person and rhythm and blues artist are shown in a performance .,https://i.pinimg.com/736x/e0/f3/4c/e0f34cbc50a4b184ee50a19642307352--ike-turner-soul-music.jpg
cc,2e45f,_ grabbing _'s shirt,american football running back holds on and sacks american football player won the game over american football team,https://media.gettyimages.com/photos/korey-hall-of-boise-state-holds-on-and-sacks-john-beck-of-byu-24-at-picture-id51356528?s=612x612
cc,33fbc,_ throwing _ into the air,players celebrate their coach throwing him in the air after the team won the champions,http://l7.alamy.com/zooms/5953a427bdbf488590793c68798b7ed0/barcelona-players-celebrate-their-coach-josep-guardiola-throwing-him-dam8fn.jpg
cc,57106,_ drinking with _,boys sneak alcohol at a table with their dates during a 1980s prom .,https://ak8.picdn.net/shutterstock/videos/13897268/thumb/1.jpg?i10c=img.resize(height:160)
cc,e5a76,_ coaching _,coach talks tactics with the team at training .,https://cdn.newsapi.com.au/image/v1/df251dcc3e2f162dd69a8289d66e64b4?width=1024
cc,7f3df,_ selling to _,person makes change for a customer the store will close its doors later this month,https://media.gettyimages.com/photos/katie-guzman-a-longtime-employee-of-good-cause-thrift-shop-makes-for-picture-id514182888?s=612x612
cc,735b7,_ figuring out directions with _,women in an unfamiliar city .,https://ak1.picdn.net/shutterstock/videos/20426971/thumb/1.jpg?i10c=img.resize(height:160)
cc,963cc,_ looking at construction plans with _,men discuss plans at a construction site,http://l7.alamy.com/zooms/9d3ad1f9ed194f95a0a55364917060c0/two-men-discuss-plans-at-a-construction-site-in-bangalore-india-b8ajjf.jpg
cc,cf5ba,_ dancing with _,person and actor of spring dance during the festival .,http://ww2.hdnux.com/photos/52/26/27/11101645/7/1024x1024.jpg
cc,59bee,_ eating with _,the pair looked relaxed as they sat and ate at the popular restaurant,http://i.dailymail.co.uk/i/pix/2015/07/01/09/2A20074F00000578-0-image-a-22_1435738352134.jpg
cc,6efdf,_ playing soccer with _,heads up : person climbs to nod the ball past person as animal make a positive start,http://i.dailymail.co.uk/i/pix/2011/03/06/article-1363480-0D7F16FF000005DC-287_634x408.jpg
cc,b63f6,_ playing violin with _,person smiles as her son plays violin on tuesday for the first time since leaving for country .,https://www.ocregister.com/wp-content/uploads/migration/nab/nabswh-b88165846z.120140814191218000gc54a1an.10.jpg?w=620
cc,99ab8,_ lying on the grass with _,a family of side by side lay back on the grass,http://l7.alamy.com/zooms/49a2d353aca440d1a5a95c97a96c4115/a-family-of-four-side-by-side-lay-back-on-the-grass-emkp3h.jpg
cc,70ea7,_ teaching _ photography,person gives person a few pointers about photography .,https://nslfn.files.wordpress.com/2017/02/img_0106-photo-by-max.jpg?w=407&h=545
cc,5522c,_ golfing with _,elderly golfers playing golf in the south region .,http://c8.alamy.com/comp/K2MHWA/elderly-golfers-playing-golf-in-the-south-cotswolds-region-of-england-K2MHWA.jpg
cc,ca8e2,_ playing basketball with _,award winner delivers a pass as basketball small forward defends in the second quarter of monday night 's game .,http://multifiles.pressherald.com/uploads/sites/4/2017/05/1196784_Wizard_Celtics_Basketball_3.jpg
cc,b0a44,_ playing guitar for _,romantic couple playing guitar on the beach,https://ak8.picdn.net/shutterstock/videos/22327048/thumb/1.jpg?i10c=img.resize(height:160)
cc,7252f,_ cycling with _,professional road racing cyclist during recurring competition,https://media.gettyimages.com/photos/stijn-vandenbergh-of-omega-pharma-quick-step-cycling-team-during-the-picture-id475894909?s=612x612
cc,ecda2,_ hugging _,happy couple in winter embrace each other with love,http://c8.alamy.com/comp/K3TYD6/happy-couple-in-winter-embrace-each-other-with-love-K3TYD6.jpg
cc,ca204,_ slamming _ into the bench,person checks player into the bench,https://media.gettyimages.com/photos/season-jim-mckenzie-checks-tampa-player-into-the-bench-picture-id53129994?s=612x612
cc,5ba92,_ racing against _,racers compete in race compete on sunday .,https://www.ocregister.com/wp-content/uploads/migration/o6m/o6mkol-b88695764z.120160503164257000go9gao0d.10.jpg?w=620
cc,4cd4d,_ eating with _,"pretty young women are eating in a cafe , drinking hot tea or coffee and having a lively conversation .",https://ak2.picdn.net/shutterstock/videos/27758632/thumb/1.jpg
cc,9c468,_ lining up with _,"person , second from left , smiles as her team listens to the national anthem .",https://static.seattletimes.com/wp-content/uploads/2016/02/02272016-LynnwoodPrep_013-780x559.jpg
cc,560ec,_ dancing with _,a performance by students from schools which was watched by the prince of wales,http://l7.alamy.com/zooms/cddc2e84360a4af2b4ed5d78a0cf5965/a-performance-by-students-from-both-the-richmond-and-covent-garden-g44pw9.jpg
cc,f3e34,_ watching TV with _,family of four sitting on sofa with remote control and watching television .,https://ak2.picdn.net/shutterstock/videos/3795272/thumb/1.jpg?i10c=img.resize(height:160)
cc,04cbd,_ eating with _,friends having wine and food by the river at sunset,https://media.istockphoto.com/photos/friends-having-wine-and-food-by-the-river-at-sunset-picture-id545264984?k=6&m=545264984&s=612x612&w=0&h=02H2CMLYIJ9MCAIou3t7LRMqhCjbwYntaTNHhujJuIc=
cc,2ad8b,_ dining with _,an elderly couple sit at a restaurant table in a city,http://l7.alamy.com/zooms/30997ee64d044b898eefd0933ab6c356/a-elderly-couple-sit-at-a-restaurant-table-in-the-piazza-erbe-in-verona-c9cra7.jpg
cc,b733f,_ playing hockey with _,person forward attempts to steal the puck from person .,https://slpecho.com/wp-content/uploads/2017/12/IMG_0178.jpg
cc,fe866,_ refereeing _,"person was twice put on the floor by boxer , as person gives him the count during the seventh round",http://i.dailymail.co.uk/i/pix/2016/04/10/05/3304A30D00000578-3532169-image-a-25_1460261803872.jpg
cc,ed3a5,_ blowing bubbles with _,"latino or ethnicity , mother , father and son blowing bubbles on a lawn in a park",http://l7.alamy.com/zooms/5b239d1a7bc34c878b110601087ac268/latino-or-hispanic-family-mother-father-and-son-blowing-bubbles-on-b6h052.jpg
cc,aa1e9,_ playing baseball with _,baseball player gets a hit during a game against sports team,https://media.gettyimages.com/photos/boston-red-sox-pitcher-jim-lonborg-gets-a-hit-during-a-game-against-picture-id694193148?s=612x612
cc,f2370,_ making a toast with _,young couple sitting down to meal outdoors making a toast,http://l7.alamy.com/zooms/4b721fd8aa9a4336bf76470ab87bbdd3/young-couple-sitting-down-to-meal-outdoors-making-a-toast-f5mc9k.jpg
cc,54b72,_ cutting _'s hair,young man at the barbershop,http://c8.alamy.com/comp/K6CKW9/young-man-at-the-barbershop-K6CKW9.jpg
cc,18359,_ giving _ a present,man giving a present to his girlfriend on the bed,https://t1.thpservices.com/previewimage/gallage/2f384454909f43ed322f4a73f4c90826/pnt-pirf-20090203-sh0133.jpg
cc,ccb57,_ displaying awards with _,the team of people react after winning the competition .,http://ww4.hdnux.com/photos/22/03/73/4734691/3/920x920.jpg
cc,7b116,_ cooking with _,"time lapse clip of a busy team of chefs , working hard and preparing food in a commercial or restaurant kitchen",https://ak6.picdn.net/shutterstock/videos/3976066/thumb/2.jpg
cc,fef9e,_ signing autographs for _,figure skater signing autographs for fans,http://l7.alamy.com/zooms/9cb71d91abcf4194b6e8c9cd6dff5c5a/michelle-kwan-signing-autographs-for-fans-at-the-2001-us-national-d9rem0.jpg
cc,a16ec,_ playing with _,boys climbing on the roof of a playhouse,http://l7.alamy.com/zooms/f3d502215ebd417e96828b379b981e4f/three-boys-climbing-on-the-roof-of-a-playhouse-bdwcf1.jpg
cc,95c7c,_ playing football with _,person is averaging a career - high receiving yards per game .,https://cdn-s3.si.com/s3fs-public/2015/10/19/brandon-marshall-jets-washington-touchdown.jpg
cc,717c4,_ playing football with _,american football player makes a yard touchdown pass to person in the second quarter against person .,https://static.seattletimes.com/wp-content/uploads/2016/09/3a576fda-77ab-11e6-a104-44b3e12b36af-780x562.jpg
cc,28d39,_ whispering to _,little boy whispering secret in the ear of his girlfriend,http://l7.alamy.com/zooms/bcbb2083c6714ef7bfeeeab83c035371/little-boy-whispering-secret-in-the-ear-of-his-girlfriend-g2kf5n.jpg
cc,a2701,_ celebrating a birthday with _,happy family celebrating a birthday together in slow motion,https://ak2.picdn.net/shutterstock/videos/5917052/thumb/11.jpg?i10c=img.resize(height:160)
cc,7bff7,_ playing football with _,american football team running back person during the college football game on saturday september,http://c8.alamy.com/comp/K7RDNH/duke-running-back-shaun-wilson-29-during-the-ncaa-college-football-K7RDNH.jpg
cc,08dd1,_ dancing with _,dancers before the light switch on,https://i2-prod.leicestermercury.co.uk/incoming/article580912.ece/ALTERNATES/s615b/29561496JPG.jpg
cc,fb02a,_ drinking wine with _,young people enjoy dinner and wine tasting in the vineyard,http://l7.alamy.com/zooms/dc3dea6e00e0435ba75ee615e6df0649/young-people-enjoy-dinner-and-wine-tasting-in-the-vineyard-h2ttek.jpg
cc,77e17,_ opening the car door for _,security guard opening car door for a businessman,https://media.gettyimages.com/photos/security-guard-opening-car-door-for-a-businessman-picture-id173295288
cc,5244a,_ celebrating with _,football player celebrates with teammates after scoring the opening goal during a match as part .,https://media.gettyimages.com/photos/martin-caceres-of-uruguay-celebrates-with-teammates-after-scoring-the-picture-id491877748
cc,85ea1,_ putting lipstick on _,colours the lips of a young woman at his salon,https://media.gettyimages.com/photos/22nd-october-1956-master-beautician-fernand-aubry-colours-the-lips-of-picture-id3428477?s=612x612
cc,f73dc,_ marrying _,person and groom walking down the aisle .,https://static1.squarespace.com/static/507f5242c4aaf4f857cdd27d/t/5917deea86e6c00c059880c1/1494806674724/secrets+playa+mujeres+wedding+33
cc,80751,_ cooking with _,chefs preparing dishes in a restaurant 's commercial kitchen,https://media.istockphoto.com/photos/chefs-preparing-dishes-in-a-restaurants-commercial-kitchen-picture-id155420874?k=6&m=155420874&s=612x612&w=0&h=sljgyioFE3yBsI-9RqM_cWNNdt-CYDeKaVWvvqWIEYc=
cc,5b9c9,_ consoling _,football player is consoled by football player,http://e2.365dm.com/15/07/16-9/20/paul-gascoigne-terry-butcher-england_3320988.jpg?20150703101542
cc,64835,_ strapping _ into a boat,a riverine agent secures a resident in his boat during search and rescue operations,https://media.defense.gov/2017/Aug/31/2001801446/655/438/0/170830-H-NI589-864A.JPG
